vocab_id,level,hanzi,sense_number,product_active,published_surface_count,published_explicit_count,approved_surface_count,approved_explicit_count,published_surface_target_met,published_explicit_target_met,approved_surface_target_met,approved_explicit_target_met,curation_status
hsk26-v00315,2,车站,,True,8,8,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00316,2,出,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00317,2,出国,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00318,2,出来,,True,10,10,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00319,2,出门,,True,5,5,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00320,2,出去,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00321,2,床,,True,5,5,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00322,2,词,,True,4,4,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00323,2,次,,True,4,4,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00324,2,从,,True,11,11,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00325,2,从小,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00326,2,错,,True,4,4,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00327,2,打,1,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00328,2,打车,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00329,2,打开,,True,8,8,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00330,2,但,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00331,2,但是,,True,4,4,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00332,2,得,,True,18,14,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00333,2,地,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00334,2,等,1,True,9,9,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00335,2,地铁,,True,5,5,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00336,2,点,2,True,6,0,0,0,True,False,False,False,legacy_unreviewed
hsk26-v00337,2,懂,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00338,2,动,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00339,2,饭馆,,True,7,7,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00340,2,飞,,True,5,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00341,2,高,,True,9,8,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00342,2,高中,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00343,2,告诉,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00344,2,个子,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00345,2,跟,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00346,2,公交车,,True,4,4,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00347,2,过,,True,8,0,0,0,True,False,False,False,legacy_unreviewed
hsk26-v00348,2,过来,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00349,2,过年,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00350,2,过去,1,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00351,2,过,,True,8,0,0,0,True,False,False,False,legacy_unreviewed
hsk26-v00352,2,还是,,True,6,6,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00353,2,黑色,,True,4,4,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00354,2,红茶,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00355,2,红色,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00356,2,后面,,True,4,4,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00357,2,花,1,True,3,0,0,0,True,False,False,False,legacy_unreviewed
hsk26-v00358,2,花,2,True,3,0,0,0,True,False,False,False,legacy_unreviewed
hsk26-v00359,2,画,,True,6,6,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00360,2,坏,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00361,2,回来,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00362,2,回去,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00363,2,机场,,True,6,6,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00364,2,机票,,True,4,4,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00365,2,记得,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00366,2,间,,True,11,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00367,2,教,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00368,2,教室,,True,9,9,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00369,2,介绍,,True,4,4,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00370,2,进,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00371,2,近,,True,5,5,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00372,2,进来,,True,4,4,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00373,2,进去,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00374,2,经常,,True,5,5,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00375,2,酒店,,True,7,7,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00376,2,就,,True,5,5,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00377,2,咖啡,,True,4,4,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00378,2,开始,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00379,2,开学,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00380,2,考,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00381,2,考试,,True,6,6,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00382,2,可能,,True,5,5,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00383,2,裤子,,True,5,5,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00384,2,快,,True,7,7,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00385,2,快乐,,True,4,4,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00386,2,快要,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00387,2,篮球,,True,5,5,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00388,2,累,,True,4,4,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00389,2,离,,True,6,6,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00390,2,里面,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00391,2,楼,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00392,2,路,,True,5,5,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00393,2,路上,,True,4,4,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00394,2,旅游,,True,4,4,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00395,2,绿茶,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00396,2,绿色,,True,4,4,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00397,2,慢,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00398,2,没意思,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00399,2,每,,True,5,5,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00400,2,门,,True,6,6,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00401,2,门口,,True,4,4,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00402,2,门票,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00403,2,面,1,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00404,2,名,,True,4,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00405,2,拿,,True,11,11,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00406,2,那么,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00407,2,那样,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00408,2,奶茶,,True,4,4,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00409,2,奶奶,,True,4,4,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00410,2,男孩儿,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00411,2,鸟,,True,4,4,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00412,2,女孩儿,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00413,2,旁边,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00414,2,跑,,True,8,8,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00415,2,跑步,,True,8,8,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00416,2,票,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00417,2,妻子,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00418,2,起来,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00419,2,前面,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00420,2,晴,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00421,2,球,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00422,2,让,,True,5,5,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00423,2,肉,,True,5,5,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00424,2,商场,,True,6,6,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00425,2,上来,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00426,2,上面,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00427,2,上去,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00428,2,上网,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00429,2,身体,,True,4,4,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00430,2,生日,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00431,2,时,,True,8,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00432,2,事情,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00433,2,手,,True,6,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00434,2,手表,,True,4,4,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00435,2,书包,,True,4,4,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00436,2,舒服,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00437,2,送,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00438,2,虽然,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00439,2,所以,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00440,2,疼,,True,5,5,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00441,2,踢,,True,5,5,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00442,2,题,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00443,2,条,,True,9,9,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00444,2,跳舞,,True,6,6,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00445,2,头,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00446,2,外国,,True,4,4,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00447,2,外面,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00448,2,完,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00449,2,万,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00450,2,往,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00451,2,网上,,True,4,4,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00452,2,忘,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00453,2,位,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00454,2,为什么,,True,5,5,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00455,2,希望,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00456,2,洗,,True,5,5,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00457,2,洗手间,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00458,2,下来,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00459,2,下面,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00460,2,下去,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00461,2,小孩儿,,True,4,4,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00462,2,小时候,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00463,2,笑,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00464,2,姓,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00465,2,姓名,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00466,2,颜色,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00467,2,眼睛,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00468,2,药,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00469,2,药店,,True,4,4,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00470,2,爷爷,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00471,2,一会儿,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00472,2,已经,,True,8,8,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00473,2,一起,,True,4,4,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00474,2,意思,,True,2,3,0,0,False,True,False,False,legacy_unreviewed
hsk26-v00475,2,阴,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00476,2,因为,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00477,2,游,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00478,2,游泳,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00479,2,有意思,,True,4,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00480,2,有时,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00481,2,右,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00482,2,右边,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00483,2,鱼,,True,5,5,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00484,2,远,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00485,2,运动,,True,4,4,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00486,2,站,1,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00487,2,丈夫,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00488,2,这么,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00489,2,这样,,True,4,4,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00490,2,着,,True,7,7,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00491,2,正,,True,13,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00492,2,周,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00493,2,准备,,True,4,4,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00494,2,自己,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00495,2,走,,True,9,9,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00496,2,走路,,True,5,5,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00497,2,足球,,True,5,5,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00498,2,最,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00499,2,左,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00500,2,左边,,True,7,7,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00501,3,阿姨,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00502,3,矮,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00503,3,爱人,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00504,3,安静,,True,4,4,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00505,3,安全,,True,4,4,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00506,3,把,,True,62,62,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00507,3,搬,,True,4,4,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00508,3,班级,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00509,3,搬家,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00510,3,办,,True,4,4,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00511,3,办法,,True,4,4,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00512,3,办公室,,True,13,13,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00513,3,半天,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00514,3,帮助,,True,6,6,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00515,3,饱,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00516,3,报纸,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00517,3,北,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00518,3,北方,,True,6,6,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00519,3,被,,True,6,6,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00520,3,笔记,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00521,3,比较,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00522,3,笔记本,,True,4,4,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00523,3,比如,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00524,3,比赛,,True,4,4,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00525,3,必须,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00526,3,变,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00527,3,遍,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00528,3,变成,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00529,3,变化,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00530,3,表演,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00531,3,别的,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00532,3,别人,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00533,3,宾馆,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00534,3,冰,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00535,3,冰激凌,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00536,3,冰箱,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00537,3,病人,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00538,3,不但,,True,4,4,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00539,3,不见,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00540,3,不用,,True,4,4,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00541,3,不同,,True,4,4,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00542,3,不久,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00543,3,不行,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00544,3,才,1,True,4,4,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00545,3,菜单,,True,4,4,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00546,3,参加,,True,5,5,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00547,3,草,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00548,3,草地,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00549,3,层,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00550,3,查,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00551,3,差,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00552,3,差不多,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00553,3,尝,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00554,3,常,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00555,3,常见,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00556,3,常用,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00557,3,常常,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00558,3,衬衫,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00559,3,成绩,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00560,3,城市,,True,7,7,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00561,3,迟到,,True,4,4,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00562,3,出发,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00563,3,出生,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00564,3,出院,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00565,3,初中,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00566,3,除了,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00567,3,船,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00568,3,春天,,True,4,4,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00569,3,词典,,True,4,4,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00570,3,聪明,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00571,3,打扫,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00572,3,打算,,True,4,4,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00573,3,大概,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00574,3,大人,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00575,3,大小,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00576,3,大熊猫,,True,4,4,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00577,3,大衣,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00578,3,带,,True,7,7,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00579,3,担心,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00580,3,蛋糕,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00581,3,当然,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00582,3,到处,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00583,3,得,,True,20,0,0,0,True,False,False,False,legacy_unreviewed
hsk26-v00584,3,得到,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00585,3,得分,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00586,3,的话,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00587,3,得,,True,20,0,0,0,True,False,False,False,legacy_unreviewed
hsk26-v00588,3,灯,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00589,3,地,,True,8,0,0,0,True,False,False,False,legacy_unreviewed
hsk26-v00590,3,地点,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00591,3,地方,,True,4,4,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00592,3,地图,,True,4,4,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00593,3,电,,True,9,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00594,3,电梯,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
hsk26-v00595,3,电子书,,True,3,3,0,0,True,True,False,False,legacy_unreviewed
